id,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
99,0hL56sGZwCECqR1CMZ3sFy,Stephen Jordan,clearly policy,Lose about tree,22,165548,False,0.4611478638081945,0.08858310929670321,4,-10.491525076065813,1,0.63228896538164,0.6602206035672552,0.0841765367574352,0.2775687710604563,0.7621727917333749,164.24183624810854,4,Electronic
100,yoP1vZNeVOPgd7rodeCnvG,Jason Hall,political data,Involve,40,295246,False,0.8450276393829581,0.7270509319470815,11,-25.958768441801496,0,0.7512079380399426,0.5873531032059115,0.7312418498025397,0.06690465613817731,0.2288457366909621,136.53754672521814,4,Hip Hop
101,ZX3Xj3JOXOSDxCkb60qlGe,Monique Gonzalez,model find,Suffer certainly magazine,66,186617,True,0.893884427949827,0.6968038851871257,3,-26.80809763161315,0,0.7179117713997893,0.030824615167608593,0.5998089637698923,0.7085105608675346,0.31430875814717696,153.83469298565694,4,Electronic
102,gfuBWpJzeOGmAEHMvxbS86,Dennis Anderson,long no,There simple light,67,124190,False,0.27832999346985254,0.705299185488201,0,-4.174430807591023,0,0.32399878997249343,0.9936550839958025,0.6767558904145649,0.9411683077539219,0.3349226986973848,121.16538368251526,4,Pop
103,1Js7DvJjVpOacTax3OFDqK,Elizabeth Richards,television both,End start,99,157446,True,0.7353062097185892,0.1497640003545183,1,-45.280792143498374,1,0.32260064886902695,0.444883929345647,0.8510475649157286,0.8220997753336268,0.8305723171252191,127.74148727735589,4,Classical
104,a7PaxuL5ddBZh7Q5LNsWdy,Brian Jordan,trouble sometimes,Tax record,25,124396,True,0.4182400308811749,0.2976522110424308,0,-48.94944241075777,1,0.32951998337422783,0.7630381165108242,0.29776981422917526,0.27781993595756305,0.6504859231191279,175.65271898703287,3,Classical
105,d11NEqSirWQS6PT4ku1kIX,Melissa Palmer,market week,Test,70,175258,True,0.726643088472314,0.48150435404529646,4,-40.45029475165973,1,0.6915801804583083,0.5200379816960815,0.8206230681670142,0.8518800040438073,0.12229175445303675,84.74458630663992,3,Rock
106,n8ELjeYchZFdu1DU3REPRG,Nicole Hood,move reflect,Easy debate,32,296896,True,0.5523539557441167,0.12914579591260866,9,-15.153942985145562,0,0.6813816682014711,0.1955474881603697,0.08712023269242697,0.13081949549300675,0.8258171582726639,73.08397300874223,4,Classical
107,Nr9O5ur977AvqkviV15Kv9,Kayla Mclaughlin,unit tree,Away cut,46,154719,True,0.6329074620953888,0.4361649991086408,9,-25.212993263329203,0,0.5844407254183538,0.3523763401283643,0.5640774550701438,0.6269246469104977,6.488075073818322e-05,132.73768123769088,4,Rock
108,eDrdxzIXdlfLfeGISpfaMP,Chris Joyce,cover reason,Range,65,250759,True,0.63628129454499,0.6018742087394597,8,-22.336282417013223,1,0.012658570930595303,0.9703446133351661,0.6723829643319993,0.7953805338801172,0.4921224194902437,145.1202862689179,4,Pop
109,SZ3pOI0frqOdXM4O9iA5U5,Mr. Duane Clark Jr.,middle ball,Cultural,68,151045,True,0.08027725981704492,0.4234153667398024,10,-1.7328765737659921,0,0.17443203725387635,0.895143441800589,0.5109410367346823,0.8408191410099862,0.20431105391523607,98.74519181957643,4,Classical
110,oh36YEKi1alUKWvPNjRint,Jacqueline Martin,white Democrat,Agreement actually,94,246102,True,0.46608718937407734,0.2055631250956278,4,-38.60778518186221,1,0.9487715272841735,0.7554284860278774,0.8874341180399407,0.706354303823979,0.8700308732918939,104.73213493796052,3,Jazz
111,X34rhDOAo100OCdjXw5Kug,Dr. Tim Phillips,finish new,Establish property bag,77,142286,False,0.03498928449694383,0.6551029996821314,7,-21.41795681259078,1,0.9252405482328985,0.31503954658651534,0.424932996799929,0.8755497517961093,0.5891931307216712,107.20161886322943,3,Rock
112,3ytzMSgndkLKBvKXkTYvC8,Aaron Hill,industry maybe,Example yourself opportunity,87,257839,False,0.3426203263486075,0.17127797034552728,7,-53.713305930474995,1,0.8658842053013941,0.8204472129041248,0.16217541374132782,0.4023906273413783,0.3059886173046924,113.14051753259758,4,Rock
113,oVUbSBxfrbARMKxYktVTlZ,Paul Jensen,clearly big,Else test,70,247117,True,0.5304526948627666,0.4205356030095849,1,-26.48556500855615,1,0.8610049545882399,0.6848835206067061,0.7278878410655738,0.7141846271750799,0.3507747305092521,151.95914805851726,3,Electronic
114,5ety2MTWwnJxPjjeQLU7f0,Deborah Smith,animal college,Family alone,52,259749,False,0.9014634531147081,0.6179049302682186,7,-22.663858878138967,1,0.5202645806619483,0.2548513954140049,0.07536671032780662,0.8990977392949214,0.41561029855132536,127.73101612410255,4,Classical
115,lhXPWJcJFMuqlLoUjdhKN3,Andrew Todd,find power,Already east,65,290167,True,0.7328904159167128,0.2799924746224616,11,-9.952403741437202,0,0.14258223825513572,0.5240017890367501,0.5336914472630453,0.1035945147468329,0.9754360588779841,89.9314430716166,3,Hip Hop
116,u5Ceb7Q0WkMzj2EgEmtOjh,Jennifer Mcbride,indeed his,Tonight use,4,260919,True,0.3805261386944483,0.4995152470993883,0,-50.53496127034579,0,0.027242199234971398,0.854741461598698,0.5452477934890988,0.8682822628743545,0.12403433961275079,104.68789609848838,3,Hip Hop
117,CAc6B1g1UdSqwTjOIhP0bX,Kim Lewis,for little,Message operation church,83,149106,False,0.9556082400996534,0.20228502104728008,8,-8.105712436576013,0,0.3278745597337581,0.22593957573469725,0.658670961834591,0.5079875456777433,0.6377724158177743,135.0709604015638,3,Rock
118,A5RgPa3YIcOx85I0E5pNWh,Joshua Jenkins,movement lose,Choose fear page,49,137123,True,0.008409617672249015,0.7113593767645139,3,-13.680140475831536,1,0.44399002384126074,0.5963761164639374,0.27558820716679944,0.07424015810388185,0.44369106132481717,86.20233684516575,3,Rock
119,ySbe6LPGDJVzpFkRnVEI1a,Michael Johnson,continue parent,Reality fall fast,60,279538,False,0.7216765741958204,0.9897826408888623,7,-27.97796914929218,0,0.061988561722670865,0.8539910046744449,0.3080511215477487,0.4041259389852788,0.42063741281429656,135.44276242147328,3,Rock
120,gvd5qpyEbJuBDs4NbK78NT,Dalton Peters,production wall,Peace six,89,209272,True,0.1893941409330967,0.3100222016611661,8,-22.815626661534225,0,0.6706424040488885,0.5755501458745871,0.7713221421484104,0.9718291184391465,0.07318320976371318,74.75502737371968,3,Electronic
121,VDo37mUtdSTd5gvf08TfpQ,Elizabeth Smith,start his,Be draw,29,249849,True,0.428010207248661,0.6287152102356041,11,-53.238733121572245,0,0.671501334824044,0.9368982245783299,0.39370866394722004,0.1511655351023785,0.8077833770305157,127.41955526244949,3,Jazz
122,kEtcCYaZclw9I8XN0M7bhX,Paul Lewis,down need,Key result,41,256070,False,0.034828617990912414,0.8962751478543328,10,-36.7255117383916,1,0.2369533334722702,0.8648859549506801,0.3263935807580466,0.9074115756592218,0.32641335159469465,91.89445520685989,4,Classical
123,yhg70k1ZfkKHLELpNmResh,James Vasquez,matter in,Population stuff recently,39,193231,False,0.7125984365466812,0.8994985128870434,1,-23.967984716687226,1,0.31561297777644604,0.2441200799212938,0.8065734511341357,0.10166635286572456,0.20521665220880625,72.73304578386926,3,Jazz
124,JxZmcQ8s6I4hmYmfxfYozr,Robin Roberson,organization rate,Special economy,27,136809,True,0.8134644892438752,0.5685724495597754,6,-56.01622414549061,0,0.6933521940047183,0.6818393982166006,0.2871347213307184,0.3298525860085968,0.20858837290711696,145.58623044953936,3,Electronic
125,wE0CjEpUdjg1lghz9zOhyU,Jonathan Zamora,game gun,City somebody,17,168012,True,0.2946601145114367,0.8285173030384345,7,-2.078995553456089,0,0.027760480366764373,0.051585685264409764,0.269596542863617,0.15015247010026467,0.955452026846238,80.29252688989828,4,Rock
126,oHgLKIuxDPvST2Br0tubRm,Anthony Mcgrath,decision stop,Entire two record,84,258159,True,0.8871694453476362,0.27105236634258534,9,-35.96922546681305,1,0.2626409409395296,0.10056708808985393,0.621747157384186,0.9820078709175094,0.1281042877302857,113.05084677668751,4,Hip Hop
127,oFhv7ERdnW3kJczhRZIOW3,Antonio Oconnor,whom again,Wonder government whose,24,276595,False,0.8152704926715437,0.39723579928576125,10,-36.028468982689105,0,0.36016397021913193,0.28832919513423905,0.1374590493991127,0.748622996721048,0.364796964760993,105.73498192287474,3,Rock
128,3whAdX1mZf2hkeNVpx4WGE,Charles Torres,pull most,Wonder drive,5,127846,True,0.45234715510542134,0.46209908580700276,0,-4.837283833991911,1,0.622783295026212,0.6307706301350139,0.780377851619586,0.021269663382173398,0.06381845657381602,89.32754639217087,4,Classical
129,56HPvLZrRsxy2Lw39Ffozs,Ryan Proctor,ask old,Site wish agent,61,123036,False,0.0745149530879814,0.020044662838538896,8,-30.2443653327089,0,0.07837180566484958,0.6962621848063425,0.7098780022556421,0.7606017552260504,0.6193825305145942,146.2153783967119,3,Jazz
130,wMvrdnFMnSptpQw8HSPezi,Angel Watts,avoid company,Clear local feel,52,209962,True,0.13069784999664225,0.08895409378038399,3,-17.723198617447792,1,0.8450112403557001,0.5846345629787858,0.2680055801128788,0.41367780146004274,0.2678408488136309,74.49876455486653,3,Classical
131,4CWyfPpO6lWCGvjBDHlUsW,Michael Williams,always unit,Account investment help,2,195930,False,0.29361694850603937,0.9087965263208337,5,-45.618505407565216,1,0.7562057948991294,0.2930795847538704,0.20414860387008793,0.276224628780683,0.7657440192691192,94.24205256507238,3,Hip Hop
132,QMtflooAX8eN4eJANAZ5sb,Kristi Perez,attack data,Increase change,60,186028,True,0.07560445889367795,0.6407474297034575,7,-4.554951610503593,1,0.2982097320469711,0.8975952960014366,0.4593732347248394,0.4156738436169526,0.8260985109433903,121.92546327410219,4,Classical
133,2HsRx4mjgCii6DBWCJch86,Ian Murray,bag magazine,Price guess,84,226276,True,0.30392393097750803,0.7492373707677966,0,-41.8778590588548,0,0.9765079722540645,0.6189950509191435,0.46211336585449947,0.6370825205916856,0.8980685834809057,170.09380464911567,3,Hip Hop
134,kP9ci2dlL65ChkZj2fZnVR,Robert Arroyo,music why,Section specific defense,74,143269,False,0.5367822173459501,0.5410975118694678,11,-54.41308869791222,0,0.8425557383930872,0.8235079254272347,0.6033520275302114,0.8601034521563874,0.23185108243991726,90.95986444873145,3,Jazz
135,jY3PSrcDohdgTwWYKxuVHp,Jill Ferrell,first various,Century yard,58,279398,False,0.9775512069689342,0.7306725066093576,5,-14.882485911545459,0,0.07109019754351575,0.1882823061067922,0.05089682929891026,0.43724794884955254,0.8509108212155491,148.34849628809854,3,Hip Hop
136,J1YHcQNobIAnC786a84XOz,Edward Burgess,open attention,Size anyone development,18,294065,True,0.2649264539425219,0.8680248167745446,0,-11.693674363474557,0,0.3507009380871642,0.3665067435557874,0.058561841522585145,0.5969858586922991,0.9669515283341886,74.17603074520615,4,Rock
137,v5Qb74lKUydJvYGrtaFZWx,Michele Johnson,stock rule,Threat gun almost,84,160088,False,0.9690128528475401,0.1992663835543157,11,-9.637277200187349,1,0.7752237292133783,0.9782599158831672,0.6402110670536304,0.11267548769701285,0.6260432225118212,141.1692722580968,4,Rock
138,IrhSl5sqV5mNr9Iz7MvReA,Sean Lewis,hit by,Only for effort,53,126584,True,0.4294838218507221,0.1936341972592288,0,-42.78008175809411,0,0.7752526246824125,0.6124375001047361,0.6883658739302427,0.831016685756462,0.08554981243146842,127.39684158406749,4,Electronic
139,FVVvrl5WHiPyse69KjbbtP,Beverly Williams,once fly,Whatever fish,17,186013,True,0.9379965680530359,0.4678573718953203,11,-55.38747660227049,0,0.43150235927396896,0.021204788788584117,0.5986208180847984,0.04701930228387563,0.46732938562943027,95.54869107304953,4,Jazz
140,FjJgKerW0k8sQyVnzRuZ1V,Angel Arellano,when her,Maintain hair life,50,192546,False,0.003466095212347753,0.1502125430256842,3,-11.072016191684334,0,0.30081309492911756,0.7917968196945501,0.8636173574587379,0.6158845495166554,0.8643933087317027,129.7533651859255,4,Classical
141,OBuppE6toNOkH0xlSidhjx,Eric Pace,win boy,Hope make,29,151424,True,0.8498831994350481,0.9820744080708258,4,-54.60614497839754,0,0.733469673664227,0.027720936606524638,0.8252337250716876,0.7985225690227803,0.1526668567119569,88.75217686434101,4,Jazz
142,MiF0iL8ZbL9StgEIgD2ayb,Lindsay King,to take,Fear today may,52,183212,True,0.19132730829824773,0.9172951016092582,6,-31.854774285640246,1,0.19730080151290819,0.3849782725249362,0.5047443244905014,0.1623191669140347,0.5407550524499323,79.74194942658465,4,Hip Hop
143,c4zGwfnjvgYOgfifeo7pst,Emily Crawford,compare reflect,True economy hard,91,199466,False,0.5908703227875302,0.5913236352727343,0,-57.25067802918982,0,0.7199903269687009,0.35421214398669887,0.7093008805420201,0.8255710725214332,0.04435024431885981,107.94296097906275,3,Hip Hop
144,p0vayzdgyt8fynrjWUc2A7,Kevin Haney,above even,Position on,38,169744,True,0.017788131373766558,0.44583945235754474,6,-50.70543625908445,1,0.5672508090400727,0.08423148794419766,0.30202759624152675,0.8945734183562212,0.22036046480661153,96.67935259552615,4,Jazz
145,1ch3ed9TUmfFL4ATIPS1R3,Mary Evans,nor than,Fight claim building,68,287211,False,0.36090620060947043,0.4852356545305181,8,-43.71176370106831,0,0.9803641370533107,0.18441271893295752,0.23931108117359745,0.08261269426275664,0.5474857302995965,105.57068230477289,3,Classical
146,KcLp9QXnKWM6XTJD71a0v0,Jennifer Barron,dream side,Well become risk spring,43,278734,True,0.2946486972297063,0.36360648407545204,0,-36.38547678492198,1,0.7934550679208113,0.041331314202092906,0.2050670106266076,0.9266437622369251,0.4805775072365488,111.88756820149484,3,Classical
147,oZ6OEsj5uSRYU6uqTS3Zxb,Roberto Underwood,decision safe,Report evidence stay,72,166646,False,0.04796396173157336,0.35663435131853083,0,-8.559146658010754,0,0.9931667200817451,0.8205840700690943,0.8378762604671085,0.5345809739768246,0.46165700783854224,95.37102878629504,3,Electronic
148,IJaMfLtP6QN8encrgQsB6M,Lisa Rose,institution factor,Let billion word,98,268319,False,0.9404113601411176,0.1237760109049133,5,-10.048972190237563,1,0.2823064346909768,0.7592745758776615,0.14267093075862303,0.4808686849289743,0.17200928578655628,124.75138702987651,4,Hip Hop
149,VgSOicAECc5tbVXkEiD3Vk,Denise Tapia,standard agent,Argue without,25,259411,True,0.5581101059988892,0.7890188712992823,7,-57.69035606291427,0,0.3763936035376485,0.38924867913888805,0.8002500011643381,0.6761006846038429,0.2901781126085897,74.13005065921334,4,Electronic
150,NtSaVdrVnwQI1b6zwb5q1j,Kelly Frazier,leave father,Smile practice,64,183015,False,0.28942274171613525,0.4973574521137546,7,-5.961065333208602,1,0.4740820637298657,0.27678025167682396,0.5885976113595897,0.3601594190259758,0.6210089379673334,169.2679617443573,3,Pop
151,DRaDn7uaBFaBDQhOj08igj,Kimberly Hancock,story as,Guy life science fire,54,238203,True,0.10487665509188238,0.2023222227167264,2,-8.074913271612395,1,0.3348472873728897,0.5059705268598572,0.7578090626594057,0.8990045131908126,0.3034749653666695,85.4637318056923,3,Classical
152,UkkMMgGN7xytXE7WXVN5eX,Bryan Fitzpatrick,husband dinner,Whole hope,31,123216,True,0.5722639399911241,0.9145127593196193,2,-45.85305406247929,1,0.5381211491396446,0.1758232040713258,0.07380844571361678,0.20914399697357922,0.6706807224440047,135.99837585080144,4,Classical
153,N2zHe2PqMCY3YWmWdczbls,Marcus Smith,indeed measure,Person until morning,81,207669,False,0.9265416810267421,0.5149444198422449,5,-17.758502902656552,0,0.6456598779809498,0.7711175998124783,0.5386266899710018,0.5427492563418599,0.6103027002959767,123.44112957737718,3,Electronic
154,NHYkp0fRRRhZQLWqNKj1KC,Jane Hicks,establish successful,Beautiful pretty five,37,275841,False,0.7612502596112559,0.5127231531567035,10,-4.820837355673277,1,0.8753243936938899,0.0022693175352953565,0.054213273903119696,0.19205446711520402,0.20880094622746692,122.02721055310377,4,Classical
155,5XZM6Lc7bvWaIzfZIpc47c,Jonathan Stevens,hair laugh,Successful which happen daughter,5,162262,False,0.6055270838403749,0.5923248175375065,5,-51.80314053034793,1,0.5761190053885212,0.5512139020361178,0.24986697947956782,0.4588819190120187,0.8160260940388914,141.19288042327412,4,Jazz
156,BLBy50qH2N0KK6FsM3YTr5,Randy Cruz,season maybe,Finish picture,86,233665,False,0.9332040400615188,0.020184569957189535,7,-57.913985799732984,1,0.6290464595058753,0.7064273205182942,0.13853805522959695,0.9129674381481231,0.6549673020895119,71.85120966563062,3,Rock
157,gvjn8UgFgm73oe0qKk6RuU,Amber Skinner,picture worker,Them production,9,249151,True,0.24116809832116637,0.07863235118227585,10,-23.38197795113225,0,0.7708398933618944,0.021240498432934074,0.10315406075296552,0.5914882016892454,0.5882033283619017,102.76774664514772,3,Pop
158,9HaMf3V0uD0NM5mHxWSqtA,Casey Johnson,road southern,Body wonder hard operation,68,187077,False,0.7782007020409807,0.9658749711157116,0,-0.24619209123097363,0,0.4528101032124463,0.8768670878944864,0.6275427693838278,0.016693369410516468,0.20114486143390764,153.2529297997034,4,Jazz
159,vSbweueQhejQW9LMHMcwzs,David Paul,create glass,Require feeling tree,76,175064,True,0.6534748660413388,0.7704929572472399,8,-41.52891975041396,1,0.8485061699693655,0.02434600615102256,0.8157980196745683,0.7125024775851366,0.7089983049518268,162.01398006308756,4,Pop
160,ytW5ySFJUXyuJjXYReNh60,Michelle Lopez,list style,Among federal,87,240053,True,0.9490676910900782,0.01631384534347935,1,-34.86687244671266,1,0.9355452562133343,0.6871615383546138,0.4437964450016747,0.725786021207264,0.6553823360690942,122.56278155415947,3,Classical
161,egJzCq0ju67serS7iZfHHS,Kathleen Smith,behavior small,Pm,56,142982,False,0.7260082243725244,0.15865846609925405,7,-9.241550220587172,1,0.7436952503737695,0.867178722847198,0.11648780774956236,0.9291154808636243,0.9537997830893503,98.02207934552851,3,Classical
162,OcyIdPPjmHF4dCMetCGs55,Cynthia Forbes,civil stuff,Less really,33,297804,True,0.7913479739611303,0.6342535007143313,0,-3.207569460543496,1,0.2267014379776876,0.6286420961446523,0.011888336584664594,0.3873041133052568,0.5145463832034002,155.93345633734214,4,Classical
163,Jv0aFuOAhDt2jpba9h8uUo,Richard Hicks,fly material,Still five,87,243254,False,0.4976024075648323,0.5908580312392546,5,-58.51153935443655,1,0.9740223660893861,0.42247310804704297,0.1328334892823696,0.024023774594790992,0.5792803088780207,170.54730919914482,4,Hip Hop
164,7bhZpw3d5q1sNIcd4y8lDj,Sharon Garrett,still her,Current gas east natural,99,295317,False,0.573793866304586,0.6334180798746095,3,-10.754725771193186,0,0.3516248258781741,0.3897947354685277,0.47824569952949103,0.7763288753478474,0.20611822251064493,89.19631645308773,3,Classical
165,AvZNgQeNhCDUd2cg5bChNa,Kathryn Heath,professor will,Rather friend,57,235323,False,0.9640403226686184,0.24262804180537367,5,-41.80817106894112,0,0.7128688266804379,0.5171534905263622,0.9941791969514123,0.9167341616856592,0.6093338232610137,66.22612276907226,3,Pop
166,tlkdzgtrtMpDBwNlaLBwtx,Rachel Brady,listen possible,Actually over,72,295083,False,0.6741331274472243,0.5354226239556064,8,-26.499702002413443,0,0.8391386114475842,0.31511209059448864,0.9711999280420488,0.41828669207262625,0.7865658716056251,150.3867334809952,3,Hip Hop
167,1ebCI3OdFJaIr2eR8FaPuB,Michelle Herrera,dog budget,With fact picture,9,219785,False,0.2800773626973325,0.5184337748293616,11,-55.85825869575443,0,0.3698807212828974,0.2230812137197442,0.24710733366638782,0.7168108101150269,0.43607249469404097,90.55760782169173,3,Electronic
168,rAzHBHcaejYyxmVCKdb3R8,Bryan Roth,because too,Long face,99,138376,False,0.8303396433516904,0.3342685602508174,3,-19.168542748990973,1,0.4219841815457004,0.4697392714251568,0.2515227469833916,0.4078739223457939,0.9195512732723377,96.08192581739098,3,Pop
169,vsjcdo9ERN6ROGyVHMsCTj,Paul Guerrero,night maybe,Beautiful born,79,158247,False,0.22755951130966312,0.6036973247556408,8,-34.682034985379076,0,0.27207180652608354,0.6029536968668023,0.09492714569737537,0.5182027639492175,0.4326481195767987,100.42140026961962,4,Rock
170,YVt0K3SAlrudfexg3fa6lU,Heather Gross,street forget,Happy write difficult,52,242313,True,0.7998931317162719,0.3484726143230268,5,-25.44492238317808,1,0.8184055752024871,0.37039898592371123,0.7523115991188779,0.5079117783019961,0.037222550672008636,173.01469208662655,4,Jazz
171,xTCo3YhoFOcF2klYc0Mec8,Christopher Frazier,wait forget,Specific establish major,85,121971,True,0.9288684831998589,0.6675286438980284,11,-27.69041540002359,1,0.032571351427005846,0.9747043467683955,0.43051059630833455,0.41157827745361664,0.6485808869380437,160.96218675586476,3,Classical
172,qJrUuUBPI4jubqDtHyALYs,Amber Carroll,music raise,Professional everybody,61,228723,False,0.4766053481331588,0.05565976141108009,8,-58.910157284680324,1,0.934602621699187,0.0075734248025467465,0.6120675471956617,0.09632074275723024,0.1033172108277125,87.77593559930735,3,Electronic
173,nt4ZB5TmqZAL6qTUUTQROn,Ryan Carrillo,unit national,Art growth,71,185524,True,0.5123996855271333,0.6629367146899028,10,-59.62391009459062,1,0.6133117126138184,0.8639054361698572,0.5777583186791145,0.05558820523480468,0.8585610373809882,97.35905506103677,3,Pop
174,rqqj6MiZPM5b47c1wJZHDV,Brandi Wilson,avoid south,Beautiful event,40,147178,True,0.47434238040506205,0.5736771348640562,8,-41.270449415457634,1,0.6142658191959792,0.8778916445464974,0.7955262304463986,0.2208040903097639,0.7021145190378328,105.84800640920169,3,Electronic
175,4NeoIvZqYbs5LJw3As0lRP,Christopher Le,ever guess,Book clearly a,94,275437,False,0.09924381798028348,0.011332581931884023,6,-19.42834467755045,0,0.9153571092115695,0.46935611235276675,0.21262668620465874,0.7768373274116981,0.01841178267906285,122.35157889832155,3,Pop
176,OX0mVN3Xlv8B9OLP6slcjd,Nancy Cameron,maintain window,Adult body market,47,294290,False,0.3568223932189061,0.487323145520555,4,-17.644280281269566,0,0.061034112465638723,0.6732438233377324,0.06466829178517097,0.6728584352011266,0.5535159916141793,153.33264305741307,4,Pop
177,tSpih1U38j1hOKolsXabSW,Lisa Whitehead,difficult painting,Dinner fact special,91,277204,True,0.9086391800424515,0.8601199735030449,5,-16.249372716018975,1,0.15261411987068796,0.22652295678289724,0.5772862021536435,0.9653472792253898,0.4496915907115926,127.63049346563048,3,Electronic
178,xKVwuLimGQ6wMUlmvyL3B9,Michelle Hunter,money cup,Why career dog,40,155718,False,0.7011722807980245,0.9037772440556453,11,-47.983772637518776,1,0.0011516018725168387,0.8234281200303532,0.9754718507677831,0.032122485985953575,0.6912533326124615,115.09190102956924,4,Rock
179,VG5Gnm8gMBF03nWa0J872O,Ethan Best,economic after,Already theory five,88,285303,False,0.35225262678236313,0.2235309087199714,8,-51.84898617988626,0,0.2442315891720822,0.05999747679391798,0.2521358505734854,0.1851680446281171,0.9251392061564773,72.06537439060182,3,Rock
180,TvHvEfMXDTZem9E36w4yrp,Andrea Moon,remember ready,After million,84,287675,False,0.8172017546078041,0.1904904017251684,1,-30.480777818408576,0,0.7919204257699879,0.225115933173213,0.7692201426343945,0.5298205090179536,0.19444923893570276,135.9143227785314,4,Jazz
181,Sqi1YVyWUeTXZLsVRMUbPa,Tonya Aguilar,your appear,Speak collection,2,168748,False,0.4049863014638022,0.01953344343925545,9,-15.148480908984112,0,0.8047716483344689,0.041733781584734175,0.6451576429290492,0.057146457416302976,0.49602523985529967,147.24671759677062,4,Rock
182,ZB7B0c97UOzmd7pdJlLddM,Nicole Edwards,discuss get,Note thank speak,0,222501,True,0.45128492845339496,0.20077804738923022,3,-42.63354075592849,1,0.06057249580397417,0.8395527789084003,0.08858982961070938,0.9250417307738362,0.05823447373412993,156.09602011230538,4,Jazz
183,mnFaYRj9eUfT15EYwecfWs,Joshua Porter,build matter,Along,73,222650,False,0.5160973229938106,0.05339255485094563,2,-25.275249540089554,1,0.29032909194271417,0.4955705006190749,0.3736968508046564,0.761600101156562,0.6051426780425536,120.79598731267023,4,Electronic
184,zTA8EnGpjzZYLMSv2SW6s5,Christina Frey,provide produce,Write call,85,160016,True,0.04497763292522927,0.4148709039023353,6,-26.495451931653314,0,0.09074694892735657,0.9401604956747005,0.33066478781271225,0.5351958339551265,0.07674837905351306,125.22120807832208,4,Electronic
185,GuDkVzFD71Non3yddVX8mg,Jacob Armstrong,anything contain,Between,51,182109,False,0.12532953192322172,0.6870983350250357,10,-28.031497607362432,0,0.027066423891011104,0.9045590200173267,0.09820001346126217,0.7428848318935172,0.16251746617646323,111.77897397338643,3,Rock
186,ryaazd5wyQlxh2hWywHIfY,Patricia Morse,network clear,Into truth enter ground,72,124631,False,0.11866013855705404,0.3400574057664485,10,-26.409267788475447,1,0.569385855470945,0.10924158766584435,0.6148467218804482,0.4587892828988094,0.6596793269926364,89.91898037878677,3,Classical
187,n0zji8cEbHluOkn8PUW1OH,Mariah White,power sure,Blood name,21,150146,True,0.8847578777108253,0.14204755397149027,5,-36.33508373924894,1,0.0006255844331871652,0.900782408246921,0.9764241830563711,0.33537647188645425,0.37742348755797916,140.53372690829167,3,Classical
188,7swRqASHhfVXJULrMszQcA,Jessica Myers,page movie,Forget,77,289735,True,0.58910140918572,0.4470065856865537,0,-18.178928955773763,0,0.691036505360046,0.5219836548093454,0.12320582888327636,0.6234224050764355,0.23790505251148608,160.1656278931011,4,Jazz
189,bruPPiaVcebWuoChodYOxr,Jennifer Gilbert,wall former,Modern natural others,58,250561,True,0.8988108185865502,0.43759489909624727,1,-31.08901099853866,1,0.3981280435891579,0.4046414126206568,0.10474324257237422,0.33134694624980776,0.11868333073803017,111.39075386777374,4,Pop
190,9DjFdIWeewjeHG7Jxym3RP,Noah Roman,cell analysis,Grow theory operation,96,169356,True,0.19909287674835618,0.8059192875354031,10,-18.710493408739595,1,0.1276396562870532,0.9303066993853744,0.38495893890809707,0.3523478846366166,0.6457845946786614,107.51330865832745,3,Rock
191,2sD48ImvIi6jgat5evPTaz,Lucas Johnson,look take,Often together,80,244648,True,0.35418252563459396,0.08107925726848575,5,-13.750766619320238,0,0.363145075275617,0.01477157523225825,0.7683020756491732,0.06580443407009828,0.17301017153269993,126.34968052825187,4,Rock
192,khZGRYo6Pow6w8ufhTPEdl,Barbara Carpenter,defense employee,Keep if,14,287968,False,0.7781527235569495,0.7425776218734574,2,-14.396451341406184,1,0.6852523394434208,0.3602205968901625,0.8722148056225592,0.6203420781099233,0.17383450246617915,178.70330672584655,3,Jazz
193,x6XEMZBXg4QQogULrTAWK8,Nathaniel Hernandez,could eat,Successful car,97,173876,False,0.9580297469892127,0.36180810761130067,10,-19.003190076469245,1,0.9056424983228741,0.24144555438907989,0.7897565247063844,0.867637179682063,0.8918147378308319,135.1171052509356,3,Electronic
194,WcsI0LY3UXcOFkkHBJyhiu,Audrey Arellano,street head,Country black his probably,56,184914,False,0.4261240648586513,0.4922698399975871,9,-1.3687337073705237,0,0.052376149913815895,0.4585228106482153,0.9328755604774265,0.8888710943432362,0.9528778225969015,154.35123351065886,3,Classical
195,MNRa8Xdf2ud6cylm2CDfbp,Rachel Bennett,best none,Seem movie fill,29,244070,False,0.37333176416678004,0.4041857812863332,7,-21.506181000360854,1,0.34064512989521245,0.19588003976017387,0.4423004647940896,0.3089408631409267,0.5723094867220107,174.68067948846326,4,Jazz
196,3fCN3tYx6kozSYMCuJdDR8,Adam Boyer,under know,Tax face,6,198780,True,0.30873256832451246,0.2511611995441919,8,-6.035509503582304,1,0.6856860556405077,0.8149435992563641,0.1691656080487326,0.18508783029077147,0.020284923277587907,106.79555010390777,4,Jazz
197,T8OIQtPtQRJcpv67SKrF8l,Donald Day,culture seek,General friend,1,211278,False,0.12533783904148488,0.42868057142685845,0,-35.2621079926267,1,0.8468258400514131,0.3526793645533566,0.49347260643258584,0.669102019742481,0.22410127480504727,92.44470620057001,3,Electronic
